"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES"
"AGM00060457","2005-09-08","35.883","0.117","138.0","MOSTAGANEM, AG","   79",",,S","  262",",,S","  180",",,S","  216","H,,S"
"AGM00060457","2005-09-09","35.883","0.117","138.0","MOSTAGANEM, AG","    0",",,S","  289",",,S","  140",",,S","  209","H,,S"
"AGM00060457","2005-09-10","35.883","0.117","138.0","MOSTAGANEM, AG","    0",",,S","  275",",,S","  151",",,S","  218","H,,S"
"AGM00060457","2005-09-11","35.883","0.117","138.0","MOSTAGANEM, AG","    0",",,S","  257",",,S","  189",",,S","  221","H,,S"
"AGM00060457","2005-09-12","35.883","0.117","138.0","MOSTAGANEM, AG","    0",",,S","  250",",,S","  152",",,S","  202","H,,S"
"AGM00060457","2005-09-13","35.883","0.117","138.0","MOSTAGANEM, AG","    0",",,S","  292",",,S","  140",",,S","  217","H,,S"
"AGM00060457","2005-09-14","35.883","0.117","138.0","MOSTAGANEM, AG","    0",",,S","  315",",,S","  210",",,S","  253","H,,S"
"AGM00060457","2005-09-15","35.883","0.117","138.0","MOSTAGANEM, AG","    0",",,S","  335",",,S",,,"  263","H,,S"
"AGM00060457","2005-09-16","35.883","0.117","138.0","MOSTAGANEM, AG","    0",",,S","  253",",,S",,,"  224","H,,S"
"AGM00060457","2005-09-17","35.883","0.117","138.0","MOSTAGANEM, AG","   99",",,S","  243",",,S","  186",",,S","  212","H,,S"
"AGM00060457","2005-09-18","35.883","0.117","138.0","MOSTAGANEM, AG","    5",",,S","  230",",,S",,,"  195","H,,S"
"AGM00060457","2005-09-19","35.883","0.117","138.0","MOSTAGANEM, AG","   10",",,S","  260",",,S","  134",",,S","  192","H,,S"
"AGM00060457","2005-09-20","35.883","0.117","138.0","MOSTAGANEM, AG","    0",",,S","  266",",,S","   85",",,S","  180","H,,S"
"AGM00060457","2005-09-21","35.883","0.117","138.0","MOSTAGANEM, AG","    0",",,S","  278",",,S","  130",",,S","  201","H,,S"
"AGM00060457","2005-09-22","35.883","0.117","138.0","MOSTAGANEM, AG","    0",",,S","  273",",,S","  120",",,S","  197","H,,S"
"AGM00060457","2005-09-23","35.883","0.117","138.0","MOSTAGANEM, AG","    0",",,S","  257",",,S","  125",",,S","  196","H,,S"
"AGM00060457","2005-09-24","35.883","0.117","138.0","MOSTAGANEM, AG","    0",",,S","  252",",,S","  185",",,S","  214","H,,S"
"AGM00060457","2005-09-25","35.883","0.117","138.0","MOSTAGANEM, AG","    0",",,S","  257",",,S","  148",",,S","  199","H,,S"
"AGM00060457","2005-09-26","35.883","0.117","138.0","MOSTAGANEM, AG","    0",",,S","  285",",,S","  145",",,S","  206","H,,S"
"AGM00060457","2005-09-27","35.883","0.117","138.0","MOSTAGANEM, AG","    0",",,S",,,"  146",",,S","  213","H,,S"
"AGM00060457","2005-09-28","35.883","0.117","138.0","MOSTAGANEM, AG","   10",",,S",,,"  170",",,S","  238","H,,S"
"AGM00060457","2005-09-29","35.883","0.117","138.0","MOSTAGANEM, AG","    0",",,S","  292",",,S","  169",",,S","  224","H,,S"
"AGM00060457","2005-09-30","35.883","0.117","138.0","MOSTAGANEM, AG","    0",",,S","  285",",,S","  133",",,S","  210","H,,S"
"AGM00060457","2005-10-01","35.883","0.117","138.0","MOSTAGANEM, AG","    0",",,S","  265",",,S","  150",",,S","  203","H,,S"
"AGM00060457","2005-10-02","35.883","0.117","138.0","MOSTAGANEM, AG","    0",",,S","  281",",,S","  145",",,S","  204","H,,S"
"AGM00060457","2005-10-03","35.883","0.117","138.0","MOSTAGANEM, AG","    0",",,S","  279",",,S","  157",",,S","  203","H,,S"
"AGM00060457","2005-10-04","35.883","0.117","138.0","MOSTAGANEM, AG","    0",",,S","  255",",,S","  110",",,S","  185","H,,S"
"AGM00060457","2005-10-05","35.883","0.117","138.0","MOSTAGANEM, AG","    0",",,S","  253",",,S","   86",",,S","  178","H,,S"
"AGM00060457","2005-10-06","35.883","0.117","138.0","MOSTAGANEM, AG","    0",",,S","  286",",,S","   77",",,S","  162","H,,S"
"AGM00060457","2005-10-07","35.883","0.117","138.0","MOSTAGANEM, AG","    0",",,S","  301",",,S","   92",",,S","  200","H,,S"
"AGM00060457","2005-10-08","35.883","0.117","138.0","MOSTAGANEM, AG","    0",",,S","  289",",,S","  138",",,S","  206","H,,S"
"AGM00060457","2005-10-09","35.883","0.117","138.0","MOSTAGANEM, AG","    0",",,S","  285",",,S","  144",",,S","  207","H,,S"
"AGM00060457","2005-10-10","35.883","0.117","138.0","MOSTAGANEM, AG","    0",",,S","  266",",,S","  153",",,S","  201","H,,S"
"AGM00060457","2005-10-11","35.883","0.117","138.0","MOSTAGANEM, AG","    5",",,S","  272",",,S","  175",",,S","  218","H,,S"
"AGM00060457","2005-10-12","35.883","0.117","138.0","MOSTAGANEM, AG","    0",",,S","  271",",,S","  170",",,S","  212","H,,S"
"AGM00060457","2005-10-13","35.883","0.117","138.0","MOSTAGANEM, AG","    0",",,S","  215",",,S",,,"  186","H,,S"
"AGM00060457","2005-10-14","35.883","0.117","138.0","MOSTAGANEM, AG","  160",",,S","  200",",,S","  135",",,S","  163","H,,S"
"AGM00060457","2005-10-15","35.883","0.117","138.0","MOSTAGANEM, AG","   30",",,S","  231",",,S","  142",",,S","  181","H,,S"
"AGM00060457","2005-10-16","35.883","0.117","138.0","MOSTAGANEM, AG","    0",",,S","  257",",,S","  152",",,S","  194","H,,S"
"AGM00060457","2005-10-17","35.883","0.117","138.0","MOSTAGANEM, AG","    0",",,S","  273",",,S","  186",",,S","  209","H,,S"
"AGM00060457","2005-10-18","35.883","0.117","138.0","MOSTAGANEM, AG","    0",",,S","  231",",,S","  191",",,S","  202","H,,S"
"AGM00060457","2005-10-19","35.883","0.117","138.0","MOSTAGANEM, AG","  201",",,S","  230",",,S","  157",",,S","  196","H,,S"
"AGM00060457","2005-10-20","35.883","0.117","138.0","MOSTAGANEM, AG","    0",",,S","  225",",,S","  137",",,S","  179","H,,S"
"AGM00060457","2005-10-21","35.883","0.117","138.0","MOSTAGANEM, AG","    0",",,S","  252",",,S","  130",",,S","  181","H,,S"
"AGM00060457","2005-10-22","35.883","0.117","138.0","MOSTAGANEM, AG","    0",",,S","  249",",,S","  123",",,S","  185","H,,S"
"AGM00060457","2005-10-23","35.883","0.117","138.0","MOSTAGANEM, AG","    0",",,S","  240",",,S","  160",",,S","  191","H,,S"
"AGM00060457","2005-10-24","35.883","0.117","138.0","MOSTAGANEM, AG","    0",",,S","  229",",,S","  112",",,S","  174","H,,S"
"AGM00060457","2005-10-25","35.883","0.117","138.0","MOSTAGANEM, AG","    0",",,S","  235",",,S","  105",",,S","  170","H,,S"
"AGM00060457","2005-10-26","35.883","0.117","138.0","MOSTAGANEM, AG","    0",",,S","  293",",,S","  125",",,S","  206","H,,S"
"AGM00060457","2005-10-27","35.883","0.117","138.0","MOSTAGANEM, AG","    0",",,S","  275",",,S","  141",",,S","  211","H,,S"
"AGM00060457","2005-10-28","35.883","0.117","138.0","MOSTAGANEM, AG","    0",",,S","  285",",,S","  155",",,S","  204","H,,S"
"AGM00060457","2005-10-29","35.883","0.117","138.0","MOSTAGANEM, AG","    0",",,S","  325",",,S","  186",",,S","  243","H,,S"
"AGM00060457","2005-10-30","35.883","0.117","138.0","MOSTAGANEM, AG","    0",",,S","  356",",,S","  173",",,S","  248","H,,S"
"AGM00060457","2005-10-31","35.883","0.117","138.0","MOSTAGANEM, AG","    0",",,S","  256",",,S","  180",",,S","  207","H,,S"
"AGM00060457","2005-11-01","35.883","0.117","138.0","MOSTAGANEM, AG","   41",",,S","  235",",,S","  134",",,S","  180","H,,S"
"AGM00060457","2005-11-02","35.883","0.117","138.0","MOSTAGANEM, AG","    0",",,S","  307",",,S","  140",",,S","  200","H,,S"
"AGM00060457","2005-11-03","35.883","0.117","138.0","MOSTAGANEM, AG","    0",",,S","  240",",,S",,,"  183","H,,S"
"AGM00060457","2005-11-04","35.883","0.117","138.0","MOSTAGANEM, AG","    0",",,S","  230",",,S","  110",",,S","  171","H,,S"
"AGM00060457","2005-11-05","35.883","0.117","138.0","MOSTAGANEM, AG","   71",",,S","  211",",,S","  129",",,S","  166","H,,S"
"AGM00060457","2005-11-06","35.883","0.117","138.0","MOSTAGANEM, AG","    0",",,S","  215",",,S","   81",",,S","  144","H,,S"
"AGM00060457","2005-11-07","35.883","0.117","138.0","MOSTAGANEM, AG","    0",",,S","  224",",,S","   96",",,S","  142","H,,S"
"AGM00060457","2005-11-08","35.883","0.117","138.0","MOSTAGANEM, AG","    0",",,S",,,"   89",",,S","  150","H,,S"
"AGM00060457","2005-11-09","35.883","0.117","138.0","MOSTAGANEM, AG","    0",",,S","  209",",,S","  110",",,S","  157","H,,S"
"AGM00060457","2005-11-10","35.883","0.117","138.0","MOSTAGANEM, AG","   99",",,S","  165",",,S","   85",",,S","  127","H,,S"
"AGM00060457","2005-11-11","35.883","0.117","138.0","MOSTAGANEM, AG","    0",",,S","  146",",,S","   75",",,S","  112","H,,S"
"AGM00060457","2005-11-12","35.883","0.117","138.0","MOSTAGANEM, AG","  201",",,S","  166",",,S","   97",",,S","  122","H,,S"
"AGM00060457","2005-11-13","35.883","0.117","138.0","MOSTAGANEM, AG","    0",",,S","  145",",,S","  112",",,S","  127","H,,S"
"AGM00060457","2005-11-14","35.883","0.117","138.0","MOSTAGANEM, AG","   89",",,S","  175",",,S","  104",",,S","  126","H,,S"
"AGM00060457","2005-11-15","35.883","0.117","138.0","MOSTAGANEM, AG","    0",",,S","  172",",,S","   65",",,S","  128","H,,S"
"AGM00060457","2005-11-16","35.883","0.117","138.0","MOSTAGANEM, AG","   20",",,S",,,"   97",",,S","  119","H,,S"
"AGM00060457","2005-11-17","35.883","0.117","138.0","MOSTAGANEM, AG","   71",",,S","  188",",,S",,,"  141","H,,S"
"AGM00060457","2005-11-18","35.883","0.117","138.0","MOSTAGANEM, AG","    0",",,S","  183",",,S",,,"  133","H,,S"
"AGM00060457","2005-11-19","35.883","0.117","138.0","MOSTAGANEM, AG","    0",",,S","  210",",,S","   81",",,S","  138","H,,S"
"AGM00060457","2005-11-20","35.883","0.117","138.0","MOSTAGANEM, AG","    0",",,S","  241",",,S","  107",",,S","  173","H,,S"
"AGM00060457","2005-11-21","35.883","0.117","138.0","MOSTAGANEM, AG","    0",",,S","  246",",,S","  140",",,S","  191","H,,S"
"AGM00060457","2005-11-22","35.883","0.117","138.0","MOSTAGANEM, AG","    0",",,S","  202",",,S","  115",",,S","  166","H,,S"
"AGM00060457","2005-11-23","35.883","0.117","138.0","MOSTAGANEM, AG","    0",",,S","  180",",,S",,,"  131","H,,S"
"AGM00060457","2005-11-24","35.883","0.117","138.0","MOSTAGANEM, AG","    0",",,S","  162",",,S","   37",",,S","   92","H,,S"
"AGM00060457","2005-11-25","35.883","0.117","138.0","MOSTAGANEM, AG",,,"  171",",,S",,,"  118","H,,S"
"AGM00060457","2005-11-26","35.883","0.117","138.0","MOSTAGANEM, AG","    0",",,S",,,,,"  114","H,,S"
"AGM00060457","2005-11-27","35.883","0.117","138.0","MOSTAGANEM, AG","  351",",,S","  148",",,S","   75",",,S","  106","H,,S"
"AGM00060457","2005-11-28","35.883","0.117","138.0","MOSTAGANEM, AG","   30",",,S",,,"   60",",,S","  104","H,,S"
"AGM00060457","2005-11-29","35.883","0.117","138.0","MOSTAGANEM, AG","    0",",,S","  111",",,S","   56",",,S","   93","H,,S"
"AGM00060457","2005-11-30","35.883","0.117","138.0","MOSTAGANEM, AG","   89",",,S","  150",",,S",,,"  107","H,,S"
"AGM00060457","2005-12-01","35.883","0.117","138.0","MOSTAGANEM, AG","   30",",,S","  145",",,S","   55",",,S","   98","H,,S"
"AGM00060457","2005-12-02","35.883","0.117","138.0","MOSTAGANEM, AG","    0",",,S","  198",",,S","   78",",,S","  132","H,,S"
"AGM00060457","2005-12-03","35.883","0.117","138.0","MOSTAGANEM, AG","    0",",,S","  202",",,S","  128",",,S","  163","H,,S"
"AGM00060457","2005-12-04","35.883","0.117","138.0","MOSTAGANEM, AG","    0",",,S","  203",",,S","  124",",,S","  154","H,,S"
"AGM00060457","2005-12-05","35.883","0.117","138.0","MOSTAGANEM, AG","    0",",,S","  194",",,S","  120",",,S","  154","H,,S"
"AGM00060457","2005-12-06","35.883","0.117","138.0","MOSTAGANEM, AG","    0",",,S","  190",",,S",,,"  153","H,,S"
"AGM00060457","2005-12-07","35.883","0.117","138.0","MOSTAGANEM, AG","    0",",,S","  174",",,S","   79",",,S","  118","H,,S"
"AGM00060457","2005-12-08","35.883","0.117","138.0","MOSTAGANEM, AG","    0",",,S","  176",",,S","   56",",,S","  103","H,,S"
"AGM00060457","2005-12-09","35.883","0.117","138.0","MOSTAGANEM, AG","    0",",,S","  165",",,S","   51",",,S","  104","H,,S"
"AGM00060457","2005-12-10","35.883","0.117","138.0","MOSTAGANEM, AG","    0",",,S","  142",",,S","   44",",,S","   91","H,,S"
"AGM00060457","2005-12-11","35.883","0.117","138.0","MOSTAGANEM, AG","   30",",,S","  140",",,S","   63",",,S","   93","H,,S"
"AGM00060457","2005-12-12","35.883","0.117","138.0","MOSTAGANEM, AG","  150",",,S","  120",",,S","   69",",,S","   90","H,,S"
"AGM00060457","2005-12-13","35.883","0.117","138.0","MOSTAGANEM, AG","   79",",,S","  107",",,S","   55",",,S","   82","H,,S"
"AGM00060457","2005-12-14","35.883","0.117","138.0","MOSTAGANEM, AG","  109",",,S","  143",",,S","   71",",,S","   97","H,,S"
"AGM00060457","2005-12-15","35.883","0.117","138.0","MOSTAGANEM, AG","    0",",,S","  150",",,S",,,"   89","H,,S"
"AGM00060457","2005-12-16","35.883","0.117","138.0","MOSTAGANEM, AG","    0",",,S","  154",",,S","   39",",,S","   78","H,,S"
"AGM00060457","2005-12-17","35.883","0.117","138.0","MOSTAGANEM, AG","    0",",,S","  152",",,S","   10",",,S","   79","H,,S"
"AGM00060457","2005-12-18","35.883","0.117","138.0","MOSTAGANEM, AG","    0",",,S","  172",",,S","   37",",,S","   96","H,,S"
"AGM00060457","2005-12-19","35.883","0.117","138.0","MOSTAGANEM, AG","    0",",,S","  166",",,S","   64",",,S","  112","H,,S"
"AGM00060457","2005-12-20","35.883","0.117","138.0","MOSTAGANEM, AG","    0",",,S","  155",",,S","   84",",,S","  114","H,,S"
"AGM00060457","2005-12-21","35.883","0.117","138.0","MOSTAGANEM, AG","   10",",,S","  156",",,S","   89",",,S","  111","H,,S"
"AGM00060457","2005-12-22","35.883","0.117","138.0","MOSTAGANEM, AG","    0",",,S","  165",",,S","   71",",,S","  102","H,,S"
"AGM00060457","2005-12-23","35.883","0.117","138.0","MOSTAGANEM, AG","    0",",,S","  183",",,S","   57",",,S","  109","H,,S"
"AGM00060457","2005-12-24","35.883","0.117","138.0","MOSTAGANEM, AG",,,"  175",",,S",,,"   84","H,,S"
"AGM00060457","2005-12-25","35.883","0.117","138.0","MOSTAGANEM, AG","    0",",,S","  173",",,S","   42",",,S","   97","H,,S"
"AGM00060457","2005-12-26","35.883","0.117","138.0","MOSTAGANEM, AG","    0",",,S","  202",",,S","   81",",,S","  144","H,,S"
"AGM00060457","2005-12-27","35.883","0.117","138.0","MOSTAGANEM, AG","    5",",,S","  185",",,S","  124",",,S","  149","H,,S"
"AGM00060457","2005-12-28","35.883","0.117","138.0","MOSTAGANEM, AG","    0",",,S","  170",",,S","  104",",,S","  130","H,,S"
"AGM00060457","2005-12-29","35.883","0.117","138.0","MOSTAGANEM, AG","   30",",,S","  128",",,S",,,"  101","H,,S"
"AGM00060457","2005-12-30","35.883","0.117","138.0","MOSTAGANEM, AG","    0",",,S","  158",",,S","   40",",,S","  101","H,,S"
"AGM00060457","2005-12-31","35.883","0.117","138.0","MOSTAGANEM, AG","    0",",,S","  165",",,S","  105",",,S","  134","H,,S"
"AGM00060457","2006-01-01","35.883","0.117","138.0","MOSTAGANEM, AG","    0",",,S",,,"  115",",,S","  132","H,,S"
"AGM00060457","2006-01-02","35.883","0.117","138.0","MOSTAGANEM, AG","    0",",,S","  153",",,S","   96",",,S","  121","H,,S"
"AGM00060457","2006-01-03","35.883","0.117","138.0","MOSTAGANEM, AG","    0",",,S","  155",",,S",,,"  113","H,,S"
"AGM00060457","2006-01-04","35.883","0.117","138.0","MOSTAGANEM, AG","    0",",,S","  146",",,S","   16",",,S","   76","H,,S"
"AGM00060457","2006-01-05","35.883","0.117","138.0","MOSTAGANEM, AG","    0",",,S","  146",",,S","   20",",,S","   68","H,,S"
"AGM00060457","2006-01-06","35.883","0.117","138.0","MOSTAGANEM, AG","    0",",,S","  156",",,S","   15",",,S","   98","H,,S"
"AGM00060457","2006-01-07","35.883","0.117","138.0","MOSTAGANEM, AG","    0",",,S","  145",",,S","   73",",,S","   98","H,,S"
"AGM00060457","2006-01-08","35.883","0.117","138.0","MOSTAGANEM, AG","    8",",,S","  142",",,S","   15",",,S","   83","H,,S"
"AGM00060457","2006-01-09","35.883","0.117","138.0","MOSTAGANEM, AG","   71",",,S","  149",",,S","   60",",,S","   99","H,,S"
"AGM00060457","2006-01-10","35.883","0.117","138.0","MOSTAGANEM, AG","    0",",,S",,,"   83",",,S","  112","H,,S"
"AGM00060457","2006-01-11","35.883","0.117","138.0","MOSTAGANEM, AG","    0",",,S","  155",",,S","   51",",,S","  100","H,,S"
"AGM00060457","2006-01-12","35.883","0.117","138.0","MOSTAGANEM, AG","    0",",,S","  149",",,S","   40",",,S","   87","H,,S"
"AGM00060457","2006-01-13","35.883","0.117","138.0","MOSTAGANEM, AG","    0",",,S","  146",",,S",,,"   81","H,,S"
"AGM00060457","2006-01-14","35.883","0.117","138.0","MOSTAGANEM, AG","    0",",,S","  146",",,S","    8",",,S","   67","H,,S"
"AGM00060457","2006-01-15","35.883","0.117","138.0","MOSTAGANEM, AG","    0",",,S","  155",",,S","   38",",,S","   92","H,,S"
"AGM00060457","2006-01-16","35.883","0.117","138.0","MOSTAGANEM, AG","    0",",,S",,,"   57",",,S","  104","H,,S"
"AGM00060457","2006-01-17","35.883","0.117","138.0","MOSTAGANEM, AG","    0",",,S","  180",",,S","   40",",,S","   92","H,,S"
"AGM00060457","2006-01-18","35.883","0.117","138.0","MOSTAGANEM, AG","    0",",,S",,,"    6",",,S","   69","H,,S"
"AGM00060457","2006-01-19","35.883","0.117","138.0","MOSTAGANEM, AG","    0",",,S",,,"   61",",,S","   96","H,,S"
"AGM00060457","2006-01-20","35.883","0.117","138.0","MOSTAGANEM, AG",,,"  157",",,S",,,"  130","H,,S"
"AGM00060457","2006-01-21","35.883","0.117","138.0","MOSTAGANEM, AG","    0",",,S","  161",",,S",,,"  121","H,,S"
"AGM00060457","2006-01-22","35.883","0.117","138.0","MOSTAGANEM, AG","    0",",,S","  162",",,S","   30",",,S","   92","H,,S"
"AGM00060457","2006-01-23","35.883","0.117","138.0","MOSTAGANEM, AG","    0",",,S","  165",",,S","   58",",,S","  104","H,,S"
"AGM00060457","2006-01-24","35.883","0.117","138.0","MOSTAGANEM, AG","    0",",,S","  150",",,S","   30",",,S","   88","H,,S"
"AGM00060457","2006-01-25","35.883","0.117","138.0","MOSTAGANEM, AG","    0",",,S","  169",",,S",,,"   94","H,,S"
"AGM00060457","2006-01-26","35.883","0.117","138.0","MOSTAGANEM, AG","    0",",,S","  127",",,S",,,"   97","H,,S"
"AGM00060457","2006-01-27","35.883","0.117","138.0","MOSTAGANEM, AG","   10",",,S","  193",",,S","   36",",,S","  119","H,,S"
"AGM00060457","2006-01-28","35.883","0.117","138.0","MOSTAGANEM, AG","   20",",,S","  192",",,S",,,"  140","H,,S"
"AGM00060457","2006-01-29","35.883","0.117","138.0","MOSTAGANEM, AG","   61",",,S","  139",",,S",,,"   93","H,,S"
"AGM00060457","2006-01-30","35.883","0.117","138.0","MOSTAGANEM, AG","   10",",,S","  141",",,S","   40",",,S","   81","H,,S"
"AGM00060457","2006-01-31","35.883","0.117","138.0","MOSTAGANEM, AG","  429",",,S","  128",",,S","   85",",,S","  112","H,,S"
"AGM00060457","2006-02-01","35.883","0.117","138.0","MOSTAGANEM, AG","  521",",,S","  153",",,S",,,"  125","H,,S"
"AGM00060457","2006-02-02","35.883","0.117","138.0","MOSTAGANEM, AG","   20",",,S","  185",",,S","   71",",,S","  116","H,,S"
"AGM00060457","2006-02-03","35.883","0.117","138.0","MOSTAGANEM, AG","    0",",,S","  167",",,S","   55",",,S","  103","H,,S"
"AGM00060457","2006-02-04","35.883","0.117","138.0","MOSTAGANEM, AG","   30",",,S","  124",",,S","   91",",,S","  104","H,,S"
"AGM00060457","2006-02-05","35.883","0.117","138.0","MOSTAGANEM, AG","  170",",,S","  155",",,S","   75",",,S","  108","H,,S"
"AGM00060457","2006-02-06","35.883","0.117","138.0","MOSTAGANEM, AG","    0",",,S","  153",",,S","   70",",,S","   99","H,,S"
"AGM00060457","2006-02-07","35.883","0.117","138.0","MOSTAGANEM, AG","    0",",,S","  154",",,S","   28",",,S","   84","H,,S"
"AGM00060457","2006-02-08","35.883","0.117","138.0","MOSTAGANEM, AG","    0",",,S","  167",",,S","   52",",,S","   97","H,,S"
"AGM00060457","2006-02-09","35.883","0.117","138.0","MOSTAGANEM, AG","    0",",,S","  202",",,S","   35",",,S","  111","H,,S"
"AGM00060457","2006-02-10","35.883","0.117","138.0","MOSTAGANEM, AG","    0",",,S","  193",",,S","   72",",,S","  121","H,,S"
"AGM00060457","2006-02-11","35.883","0.117","138.0","MOSTAGANEM, AG","    0",",,S","  147",",,S","   65",",,S","  105","H,,S"
"AGM00060457","2006-02-12","35.883","0.117","138.0","MOSTAGANEM, AG","    0",",,S","  154",",,S","   62",",,S","  102","H,,S"
"AGM00060457","2006-02-13","35.883","0.117","138.0","MOSTAGANEM, AG","    0",",,S","  150",",,S","   14",",,S","   83","H,,S"
"AGM00060457","2006-02-14","35.883","0.117","138.0","MOSTAGANEM, AG","    0",",,S","  179",",,S","   42",",,S","   96","H,,S"
"AGM00060457","2006-02-15","35.883","0.117","138.0","MOSTAGANEM, AG","    0",",,S","  172",",,S","   32",",,S","   94","H,,S"
"AGM00060457","2006-02-16","35.883","0.117","138.0","MOSTAGANEM, AG","    0",",,S","  176",",,S","   50",",,S","  119","H,,S"
"AGM00060457","2006-02-17","35.883","0.117","138.0","MOSTAGANEM, AG","    0",",,S","  184",",,S","  122",",,S","  144","H,,S"
"AGM00060457","2006-02-18","35.883","0.117","138.0","MOSTAGANEM, AG","    0",",,S","  175",",,S",,,"  133","H,,S"
"AGM00060457","2006-02-19","35.883","0.117","138.0","MOSTAGANEM, AG","    0",",,S","  177",",,S","   84",",,S","  114","H,,S"
"AGM00060457","2006-02-20","35.883","0.117","138.0","MOSTAGANEM, AG","   10",",,S","  134",",,S",,,"   97","H,,S"
"AGM00060457","2006-02-21","35.883","0.117","138.0","MOSTAGANEM, AG","  150",",,S","  135",",,S",,,"   95","H,,S"
"AGM00060457","2006-02-22","35.883","0.117","138.0","MOSTAGANEM, AG","  119",",,S","  118",",,S","   62",",,S","   83","H,,S"
"AGM00060457","2006-02-23","35.883","0.117","138.0","MOSTAGANEM, AG","  109",",,S","  121",",,S","   70",",,S","   93","H,,S"
"AGM00060457","2006-02-24","35.883","0.117","138.0","MOSTAGANEM, AG","   51",",,S","  127",",,S","   68",",,S","   89","H,,S"
"AGM00060457","2006-02-25","35.883","0.117","138.0","MOSTAGANEM, AG","   99",",,S","  140",",,S","   60",",,S","   87","H,,S"
"AGM00060457","2006-02-26","35.883","0.117","138.0","MOSTAGANEM, AG","   10",",,S","  172",",,S","   71",",,S","  120","H,,S"
"AGM00060457","2006-02-27","35.883","0.117","138.0","MOSTAGANEM, AG","   20",",,S","  132",",,S",,,"  112","H,,S"
"AGM00060457","2006-02-28","35.883","0.117","138.0","MOSTAGANEM, AG","   10",",,S","  181",",,S","   37",",,S","  108","H,,S"
"AGM00060457","2006-03-01","35.883","0.117","138.0","MOSTAGANEM, AG","    0",",,S","  191",",,S","   92",",,S","  123","H,,S"
"AGM00060457","2006-03-02","35.883","0.117","138.0","MOSTAGANEM, AG","    0",",,S","  162",",,S","   95",",,S","  122","H,,S"
"AGM00060457","2006-03-03","35.883","0.117","138.0","MOSTAGANEM, AG","    0",",,S","  160",",,S","   78",",,S","  116","H,,S"
"AGM00060457","2006-03-04","35.883","0.117","138.0","MOSTAGANEM, AG","    0",",,S","  184",",,S","   92",",,S","  131","H,,S"
"AGM00060457","2006-03-05","35.883","0.117","138.0","MOSTAGANEM, AG","    0",",,S","  141",",,S","  110",",,S","  123","H,,S"
"AGM00060457","2006-03-06","35.883","0.117","138.0","MOSTAGANEM, AG","   30",",,S","  145",",,S","   89",",,S","  119","H,,S"
"AGM00060457","2006-03-07","35.883","0.117","138.0","MOSTAGANEM, AG","    0",",,S","  161",",,S",,,"  122","H,,S"
"AGM00060457","2006-03-08","35.883","0.117","138.0","MOSTAGANEM, AG","    0",",,S","  196",",,S","   62",",,S","  128","H,,S"
"AGM00060457","2006-03-09","35.883","0.117","138.0","MOSTAGANEM, AG","    0",",,S","  205",",,S","   50",",,S","  126","H,,S"
"AGM00060457","2006-03-10","35.883","0.117","138.0","MOSTAGANEM, AG","    0",",,S","  176",",,S","  116",",,S","  139","H,,S"
"AGM00060457","2006-03-11","35.883","0.117","138.0","MOSTAGANEM, AG","    0",",,S","  181",",,S","   97",",,S","  135","H,,S"
"AGM00060457","2006-03-12","35.883","0.117","138.0","MOSTAGANEM, AG","    0",",,S","  193",",,S","   62",",,S","  134","H,,S"
"AGM00060457","2006-03-13","35.883","0.117","138.0","MOSTAGANEM, AG","    0",",,S","  216",",,S","   74",",,S","  145","H,,S"
"AGM00060457","2006-03-14","35.883","0.117","138.0","MOSTAGANEM, AG","    0",",,S","  219",",,S","   63",",,S","  129","H,,S"
"AGM00060457","2006-03-15","35.883","0.117","138.0","MOSTAGANEM, AG","    0",",,S","  162",",,S","   45",",,S","  105","H,,S"
"AGM00060457","2006-03-16","35.883","0.117","138.0","MOSTAGANEM, AG","    0",",,S","  212",",,S","   63",",,S","  131","H,,S"
"AGM00060457","2006-03-17","35.883","0.117","138.0","MOSTAGANEM, AG","    0",",,S","  224",",,S","   80",",,S","  145","H,,S"
"AGM00060457","2006-03-18","35.883","0.117","138.0","MOSTAGANEM, AG","   10",",,S","  156",",,S",,,"  138","H,,S"
"AGM00060457","2006-03-19","35.883","0.117","138.0","MOSTAGANEM, AG","    3",",,S","  197",",,S","  106",",,S","  148","H,,S"
"AGM00060457","2006-03-20","35.883","0.117","138.0","MOSTAGANEM, AG","    0",",,S","  213",",,S","   92",",,S","  144","H,,S"
"AGM00060457","2006-03-21","35.883","0.117","138.0","MOSTAGANEM, AG","   30",",,S","  154",",,S","  110",",,S","  128","H,,S"
"AGM00060457","2006-03-22","35.883","0.117","138.0","MOSTAGANEM, AG","   20",",,S","  174",",,S","  111",",,S","  144","H,,S"
"AGM00060457","2006-03-23","35.883","0.117","138.0","MOSTAGANEM, AG","    0",",,S","  215",",,S","  105",",,S","  150","H,,S"
"AGM00060457","2006-03-24","35.883","0.117","138.0","MOSTAGANEM, AG","    0",",,S","  206",",,S","   90",",,S","  148","H,,S"
"AGM00060457","2006-03-25","35.883","0.117","138.0","MOSTAGANEM, AG","    0",",,S","  205",",,S","  110",",,S","  156","H,,S"
"AGM00060457","2006-03-26","35.883","0.117","138.0","MOSTAGANEM, AG","    0",",,S","  300",",,S","  104",",,S","  177","H,,S"
